isoform,gene_name,insertion_name,chrom,start,stop,instrand,genstrand,classification,overlap_count
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103752988-103753092_strand=+,chrX,103752988,103753092,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR3_range=chrX:103753114-103753277_strand=+,chrX,103753114,103753277,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2a_range=chrX:103753772-103753870_strand=-,chrX,103753772,103753870,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103753881-103753980_strand=-,chrX,103753881,103753980,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx_range=chrX:103754995-103755153_strand=+,chrX,103754995,103755153,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR_range=chrX:103755214-103755367_strand=+,chrX,103755214,103755367,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER21B_range=chrX:103755672-103756506_strand=-,chrX,103755672,103756506,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(TGGAGC)n_range=chrX:103756819-103756851_strand=+,chrX,103756819,103756851,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER50_range=chrX:103757038-103757736_strand=-,chrX,103757038,103757736,-,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR8A_range=chrX:103757996-103758810_strand=+,chrX,103757996,103758810,+,-,intron,0
ENST00000674265.1,ENSG00000288597,THE1D_range=chrX:103758810-103759169_strand=-,chrX,103758810,103759169,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103759371-103759473_strand=+,chrX,103759371,103759473,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSp_range=chrX:103759545-103759728_strand=-,chrX,103759545,103759728,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluY_range=chrX:103759740-103760043_strand=-,chrX,103759740,103760043,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJo_range=chrX:103760052-103760206_strand=-,chrX,103760052,103760206,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(AAAC)n_range=chrX:103760219-103760256_strand=+,chrX,103760219,103760256,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(T)n_range=chrX:103760307-103760347_strand=+,chrX,103760307,103760347,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103760485-103760783_strand=-,chrX,103760485,103760783,-,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR7_range=chrX:103761158-103761528_strand=-,chrX,103761158,103761528,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103761528-103761918_strand=-,chrX,103761528,103761918,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103761918-103762145_strand=-,chrX,103761918,103762145,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103762142-103762899_strand=-,chrX,103762142,103762899,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx1_range=chrX:103762899-103763060_strand=-,chrX,103762899,103763060,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103763060-103764114_strand=-,chrX,103763060,103764114,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103764098-103766929_strand=-,chrX,103764098,103766929,-,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR7_range=chrX:103766931-103767306_strand=-,chrX,103766931,103767306,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MER4A_range=chrX:103767608-103768331_strand=-,chrX,103767608,103768331,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSg7_range=chrX:103768633-103768932_strand=-,chrX,103768633,103768932,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(AC)n_range=chrX:103769472-103769519_strand=+,chrX,103769472,103769519,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103769698-103769862_strand=+,chrX,103769698,103769862,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER90a_range=chrX:103769864-103770321_strand=-,chrX,103769864,103770321,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103770475-103770767_strand=+,chrX,103770475,103770767,+,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR85b_range=chrX:103770842-103770974_strand=+,chrX,103770842,103770974,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(GAAAA)n_range=chrX:103771163-103771190_strand=+,chrX,103771163,103771190,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103771206-103771501_strand=-,chrX,103771206,103771501,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MER53_range=chrX:103771854-103772046_strand=+,chrX,103771854,103772046,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER81_range=chrX:103772209-103772328_strand=+,chrX,103772209,103772328,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(ATT)n_range=chrX:103772589-103772612_strand=+,chrX,103772589,103772612,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx_range=chrX:103772665-103772857_strand=-,chrX,103772665,103772857,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR1_Amn_range=chrX:103773129-103773214_strand=+,chrX,103773129,103773214,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(GAGACA)n_range=chrX:103774625-103774697_strand=+,chrX,103774625,103774697,+,-,intron,0
ENST00000674265.1,ENSG00000288597,GA-rich_range=chrX:103708173-103708249_strand=+,chrX,103708173,103708249,+,-,intron,0
ENST00000674265.1,ENSG00000288597,Tigger15a_range=chrX:103708279-103708359_strand=+,chrX,103708279,103708359,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER81_range=chrX:103708508-103708608_strand=-,chrX,103708508,103708608,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSg_range=chrX:103708799-103709108_strand=+,chrX,103708799,103709108,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(GT)n_range=chrX:103709767-103709805_strand=+,chrX,103709767,103709805,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluY_range=chrX:103711202-103711512_strand=+,chrX,103711202,103711512,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSg_range=chrX:103712530-103712827_strand=-,chrX,103712530,103712827,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSp_range=chrX:103713079-103713385_strand=-,chrX,103713079,103713385,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(TTC)n_range=chrX:103713928-103714003_strand=+,chrX,103713928,103714003,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103714054-103714234_strand=-,chrX,103714054,103714234,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MER20_range=chrX:103714806-103714961_strand=+,chrX,103714806,103714961,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER20_range=chrX:103715072-103715129_strand=+,chrX,103715072,103715129,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSz6_range=chrX:103715442-103715754_strand=+,chrX,103715442,103715754,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2b_range=chrX:103715797-103715953_strand=+,chrX,103715797,103715953,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2b_range=chrX:103716080-103716366_strand=+,chrX,103716080,103716366,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR_range=chrX:103717540-103717638_strand=-,chrX,103717540,103717638,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx3_range=chrX:103717638-103717939_strand=-,chrX,103717638,103717939,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR_range=chrX:103717939-103718085_strand=-,chrX,103717939,103718085,-,-,intron,0
ENST00000674265.1,ENSG00000288597,L2a_range=chrX:103718252-103718364_strand=+,chrX,103718252,103718364,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR3_range=chrX:103718678-103718808_strand=+,chrX,103718678,103718808,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103719541-103719734_strand=+,chrX,103719541,103719734,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(CTTT)n_range=chrX:103720358-103720397_strand=+,chrX,103720358,103720397,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103720486-103720721_strand=-,chrX,103720486,103720721,-,-,intron,0
ENST00000674265.1,ENSG00000288597,L1ME4c_range=chrX:103720731-103721103_strand=-,chrX,103720731,103721103,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MER5A_range=chrX:103721119-103721308_strand=+,chrX,103721119,103721308,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103721846-103722081_strand=+,chrX,103721846,103722081,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103722971-103723150_strand=+,chrX,103722971,103723150,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MamTip2_range=chrX:103723502-103723619_strand=-,chrX,103723502,103723619,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR3_range=chrX:103723654-103723843_strand=+,chrX,103723654,103723843,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MamRTE1_range=chrX:103724699-103724768_strand=+,chrX,103724699,103724768,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103725204-103725398_strand=-,chrX,103725204,103725398,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103726200-103726416_strand=-,chrX,103726200,103726416,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(TGCTGCC)n_range=chrX:103726642-103726681_strand=+,chrX,103726642,103726681,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR3_range=chrX:103726977-103727127_strand=+,chrX,103726977,103727127,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(CCTG)n_range=chrX:103727311-103727342_strand=+,chrX,103727311,103727342,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(AGG)n_range=chrX:103727413-103727430_strand=+,chrX,103727413,103727430,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(CTCTT)n_range=chrX:103729493-103729534_strand=+,chrX,103729493,103729534,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2c_range=chrX:103730408-103730780_strand=+,chrX,103730408,103730780,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AmnSINE1_range=chrX:103731446-103731541_strand=+,chrX,103731446,103731541,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2a_range=chrX:103733001-103733132_strand=-,chrX,103733001,103733132,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(TCTT)n_range=chrX:103733552-103733655_strand=+,chrX,103733552,103733655,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(CA)n_range=chrX:103733899-103733919_strand=+,chrX,103733899,103733919,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MamRTE1_range=chrX:103733925-103734076_strand=-,chrX,103733925,103734076,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSq2_range=chrX:103735103-103735405_strand=+,chrX,103735103,103735405,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103736205-103736492_strand=-,chrX,103736205,103736492,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR3_range=chrX:103737180-103737271_strand=-,chrX,103737180,103737271,-,-,intron,0
ENST00000674265.1,ENSG00000288597,GA-rich_range=chrX:103737593-103737635_strand=+,chrX,103737593,103737635,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2b_range=chrX:103738281-103738332_strand=+,chrX,103738281,103738332,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR_range=chrX:103738568-103738712_strand=+,chrX,103738568,103738712,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx1_range=chrX:103738712-103738953_strand=+,chrX,103738712,103738953,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR_range=chrX:103738953-103739065_strand=+,chrX,103738953,103739065,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER81_range=chrX:103740058-103740143_strand=-,chrX,103740058,103740143,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSp_range=chrX:103740172-103740494_strand=+,chrX,103740172,103740494,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx_range=chrX:103740684-103740993_strand=+,chrX,103740684,103740993,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER5A_range=chrX:103740993-103741052_strand=-,chrX,103740993,103741052,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MER5A_range=chrX:103741072-103741172_strand=+,chrX,103741072,103741172,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2a_range=chrX:103741325-103741420_strand=+,chrX,103741325,103741420,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx1_range=chrX:103741420-103741720_strand=-,chrX,103741420,103741720,-,-,intron,0
ENST00000674265.1,ENSG00000288597,L2a_range=chrX:103741720-103741973_strand=+,chrX,103741720,103741973,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MLT1A0_range=chrX:103742100-103742249_strand=-,chrX,103742100,103742249,-,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR49_range=chrX:103742249-103742619_strand=+,chrX,103742249,103742619,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103742658-103742960_strand=-,chrX,103742658,103742960,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR_range=chrX:103742966-103743078_strand=-,chrX,103742966,103743078,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx4_range=chrX:103743310-103743604_strand=-,chrX,103743310,103743604,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSp_range=chrX:103743678-103743987_strand=-,chrX,103743678,103743987,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx1_range=chrX:103743987-103744290_strand=-,chrX,103743987,103744290,-,-,intron,0
ENST00000674265.1,ENSG00000288597,FLAM_A_range=chrX:103744900-103745010_strand=-,chrX,103744900,103745010,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103745111-103745315_strand=+,chrX,103745111,103745315,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MamSINE1_range=chrX:103745396-103745508_strand=-,chrX,103745396,103745508,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103745511-103745752_strand=+,chrX,103745511,103745752,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJr_range=chrX:103745831-103746055_strand=+,chrX,103745831,103746055,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2c_range=chrX:103746057-103746115_strand=-,chrX,103746057,103746115,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(GTTT)n_range=chrX:103747403-103747442_strand=+,chrX,103747403,103747442,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(TTA)n_range=chrX:103747970-103748030_strand=+,chrX,103747970,103748030,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx3_range=chrX:103748815-103748931_strand=+,chrX,103748815,103748931,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx3_range=chrX:103748935-103749056_strand=-,chrX,103748935,103749056,-,-,intron,0
ENST00000674265.1,ENSG00000288597,L1ME3Cz_range=chrX:103749064-103749351_strand=+,chrX,103749064,103749351,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSq2_range=chrX:103749366-103749658_strand=+,chrX,103749366,103749658,+,-,intron,0
ENST00000674265.1,ENSG00000288597,A-rich_range=chrX:103749711-103749750_strand=+,chrX,103749711,103749750,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103749871-103749949_strand=+,chrX,103749871,103749949,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MSTD_range=chrX:103750031-103750373_strand=-,chrX,103750031,103750373,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSp_range=chrX:103750796-103751106_strand=+,chrX,103750796,103751106,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(GAAA)n_range=chrX:103751106-103751206_strand=+,chrX,103751106,103751206,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103752352-103752578_strand=-,chrX,103752352,103752578,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSp_range=chrX:103752654-103752966_strand=-,chrX,103752654,103752966,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103752988-103753092_strand=+,chrX,103752988,103753092,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR3_range=chrX:103753114-103753277_strand=+,chrX,103753114,103753277,+,-,intron,0
ENST00000674265.1,ENSG00000288597,L2a_range=chrX:103753772-103753870_strand=-,chrX,103753772,103753870,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRc_range=chrX:103753881-103753980_strand=-,chrX,103753881,103753980,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx_range=chrX:103754995-103755153_strand=+,chrX,103754995,103755153,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR_range=chrX:103755214-103755367_strand=+,chrX,103755214,103755367,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER21B_range=chrX:103755672-103756506_strand=-,chrX,103755672,103756506,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(TGGAGC)n_range=chrX:103756819-103756851_strand=+,chrX,103756819,103756851,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER50_range=chrX:103757038-103757736_strand=-,chrX,103757038,103757736,-,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR8A_range=chrX:103757996-103758810_strand=+,chrX,103757996,103758810,+,-,intron,0
ENST00000674265.1,ENSG00000288597,THE1D_range=chrX:103758810-103759169_strand=-,chrX,103758810,103759169,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103759371-103759473_strand=+,chrX,103759371,103759473,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSp_range=chrX:103759545-103759728_strand=-,chrX,103759545,103759728,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluY_range=chrX:103759740-103760043_strand=-,chrX,103759740,103760043,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJo_range=chrX:103760052-103760206_strand=-,chrX,103760052,103760206,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(AAAC)n_range=chrX:103760219-103760256_strand=+,chrX,103760219,103760256,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(T)n_range=chrX:103760307-103760347_strand=+,chrX,103760307,103760347,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103760485-103760783_strand=-,chrX,103760485,103760783,-,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR7_range=chrX:103761158-103761528_strand=-,chrX,103761158,103761528,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103761528-103761918_strand=-,chrX,103761528,103761918,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103761918-103762145_strand=-,chrX,103761918,103762145,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103762142-103762899_strand=-,chrX,103762142,103762899,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx1_range=chrX:103762899-103763060_strand=-,chrX,103762899,103763060,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103763060-103764114_strand=-,chrX,103763060,103764114,-,-,intron,0
ENST00000674265.1,ENSG00000288597,HERVH-int_range=chrX:103764098-103766929_strand=-,chrX,103764098,103766929,-,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR7_range=chrX:103766931-103767306_strand=-,chrX,103766931,103767306,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MER4A_range=chrX:103767608-103768331_strand=-,chrX,103767608,103768331,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSg7_range=chrX:103768633-103768932_strand=-,chrX,103768633,103768932,-,-,intron,0
ENST00000674265.1,ENSG00000288597,(AC)n_range=chrX:103769472-103769519_strand=+,chrX,103769472,103769519,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MIRb_range=chrX:103769698-103769862_strand=+,chrX,103769698,103769862,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER90a_range=chrX:103769864-103770321_strand=-,chrX,103769864,103770321,-,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103770475-103770767_strand=+,chrX,103770475,103770767,+,-,intron,0
ENST00000674265.1,ENSG00000288597,LTR85b_range=chrX:103770842-103770974_strand=+,chrX,103770842,103770974,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(GAAAA)n_range=chrX:103771163-103771190_strand=+,chrX,103771163,103771190,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluJb_range=chrX:103771206-103771501_strand=-,chrX,103771206,103771501,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MER53_range=chrX:103771854-103772046_strand=+,chrX,103771854,103772046,+,-,intron,0
ENST00000674265.1,ENSG00000288597,MER81_range=chrX:103772209-103772328_strand=+,chrX,103772209,103772328,+,-,intron,0
ENST00000674265.1,ENSG00000288597,(ATT)n_range=chrX:103772589-103772612_strand=+,chrX,103772589,103772612,+,-,intron,0
ENST00000674265.1,ENSG00000288597,AluSx_range=chrX:103772665-103772857_strand=-,chrX,103772665,103772857,-,-,intron,0
ENST00000674265.1,ENSG00000288597,MIR1_Amn_range=chrX:103773129-103773214_strand=+,chrX,103773129,103773214,+,-,intron,0
